Date,Volume,Volume Weight,Open,Close,High,Low,Transactions
2022-10-23,217518.55366191815,1332.633,1313.76,1364.06,1372.4,1298.8,313350
2022-10-24,376351.2695777466,1344.2168,1363.91,1343.71,1371.5,1324.04,518187
2022-10-25,818568.4358890912,1429.1702,1344.69,1460.34,1526.22,1335.12,756203
2022-10-26,1038202.038443053,1535.9893,1460.34,1566.37,1596.0,1457.41,779945
2022-10-27,848809.2284437473,1549.8083,1566.46,1514.17,1580.0,1502.8,738021
2022-10-28,590327.0474357859,1527.1751,1514.2,1554.83,1577.89,1479.41,560828
2022-10-29,447408.7076145481,1615.8441,1554.73,1620.1,1666.0,1547.79,547357
2022-10-30,298393.36824878876,1601.602,1620.18,1590.89,1642.1,1576.24,400106
2022-10-31,511548.4304467495,1581.0498,1590.88,1572.67,1636.5,1545.8,551359
2022-11-01,383423.19846379466,1583.2305,1572.58,1578.24,1614.0,1563.05,475310
2022-11-02,697475.9562748865,1563.1448,1578.34,1518.14,1622.4,1501.51,618734
2022-11-03,464948.75966466207,1541.2953,1518.15,1530.81,1560.0,1515.0,454221
2022-11-04,703377.851124482,1612.3388,1530.81,1644.66,1678.0,1528.01,648723
2022-11-05,224930.23410514352,1642.2059,1644.88,1627.0,1667.8,1621.05,324013
2022-11-06,244165.0241592954,1610.6255,1627.32,1568.34,1639.09,1564.17,293058
2022-11-07,480519.4413659509,1578.0749,1569.7,1569.3,1609.6,1545.97,473430
2022-11-08,1662905.515292262,1419.7516,1568.25,1334.25,1580.0,1213.5,1307855
